idx,name,short_name,vendor,format,format_inferred,format_mismatch,multi_family_group,preferred_family,is_preferred_family,ident,ident_norm,ident_has_contents,ident_is_normalized,primary_category_v11,verified_v11,web_verified_v11,verified_auto_strict_v11
479,VST: Infrasonic (airwindows),Infrasonic,airwindows,VST,VST,False,False,VST,True,C:\Program Files\Common Files\VST2\Airwindows\Infrasonic64.dll,c:\program files\common files\vst2\airwindows\infrasonic64.dll,False,True,Filter/HPF_Subsonic,True,False,True
480,VST3: Inner Pitch 2 (Auburn Sounds),Inner Pitch 2,Auburn Sounds,VST3,VST3,False,True,VST3,True,C:\Program Files\Common Files\VST3\Auburn Sounds Inner Pitch 2.vst3\Contents\x86_64-win\Auburn Sounds Inner Pitch 2.vst3,c:\program files\common files\vst3\auburn sounds inner pitch 2.vst3,True,False,Pitch/PitchShift,True,True,False
481,VST3: Insight 2 (iZotope),Insight 2,iZotope,VST3,VST3,False,True,VST3,True,C:\Program Files\Common Files\VST3\iZotope\Insight 2.vst3,c:\program files\common files\vst3\izotope\insight 2.vst3,False,True,Analysis/Metering,True,False,True
482,VST: Insight 2 (iZotope),Insight 2,iZotope,VST,VST,False,True,VST3,False,C:\Program Files\Steinberg\VSTPlugins\Insight 2.dll,c:\program files\steinberg\vstplugins\insight 2.dll,False,True,Analysis/Metering,True,False,True
483,VST: Interstage (airwindows),Interstage,airwindows,VST,VST,False,False,VST,True,C:\Program Files\Common Files\VST2\Airwindows\Interstage64.dll,c:\program files\common files\vst2\airwindows\interstage64.dll,False,True,Saturation/Transformer,True,False,True
484,VST: IO/Filter (x86) (benoit serrano),IO/Filter,benoit serrano,VST,VST,False,False,VST,True,C:\Program Files (x86)\Steinberg\VSTPlugins\IO-Filter.dll,c:\program files (x86)\steinberg\vstplugins\io-filter.dll,False,True,Filter/Multimode,True,False,True
485,VST: IO/Panner (x86) (benoit serrano),IO/Panner,benoit serrano,VST,VST,False,False,VST,True,C:\Program Files (x86)\Steinberg\VSTPlugins\IO-Panner.dll,c:\program files (x86)\steinberg\vstplugins\io-panner.dll,False,True,Utility/Routing,True,False,True
486,VST: IO/Phaser (x86) (benoit serrano),IO/Phaser,benoit serrano,VST,VST,False,False,VST,True,C:\Program Files (x86)\Steinberg\VSTPlugins\IO-Phaser.dll,c:\program files (x86)\steinberg\vstplugins\io-phaser.dll,False,True,Modulation/Phaser,True,False,True
487,VST: IO/PitchShift (x86) (benoit serrano),IO/PitchShift,benoit serrano,VST,VST,False,False,VST,True,C:\Program Files (x86)\Steinberg\VSTPlugins\IO-Pitch-Shifter.dll,c:\program files (x86)\steinberg\vstplugins\io-pitch-shifter.dll,False,True,Pitch/PitchShift,True,True,False
488,VST: IO/RingMod (x86) (benoit serrano),IO/RingMod,benoit serrano,VST,VST,False,False,VST,True,C:\Program Files (x86)\Steinberg\VSTPlugins\IO-RingMod.dll,c:\program files (x86)\steinberg\vstplugins\io-ringmod.dll,False,True,Modulation/RingMod,True,False,True
489,VST: IO/Volume (x86) (benoit serrano),IO/Volume,benoit serrano,VST,VST,False,False,VST,True,C:\Program Files (x86)\Steinberg\VSTPlugins\IO-Volume.dll,c:\program files (x86)\steinberg\vstplugins\io-volume.dll,False,True,Utility/Routing,True,False,True
490,VST: IronOxide5 (airwindows),IronOxide5,airwindows,VST,VST,False,False,VST,True,C:\Program Files\Common Files\VST2\Airwindows\IronOxide564.dll,c:\program files\common files\vst2\airwindows\ironoxide564.dll,False,True,Saturation/Tape,True,False,True
491,VST: IronOxideClassic (airwindows),IronOxideClassic,airwindows,VST,VST,False,False,VST,True,C:\Program Files\Common Files\VST2\Airwindows\IronOxideClassic64.dll,c:\program files\common files\vst2\airwindows\ironoxideclassic64.dll,False,True,Saturation/Tape,True,False,True
492,VST: IronOxideClassic2 (airwindows),IronOxideClassic2,airwindows,VST,VST,False,False,VST,True,C:\Program Files\Common Files\VST2\Airwindows\IronOxideClassic264.dll,c:\program files\common files\vst2\airwindows\ironoxideclassic264.dll,False,True,Saturation/Tape,True,False,True
493,VST3: ISOL8 (TBProAudio) (2->10ch),ISOL8 (TBProAudio) (2->10ch),TBProAudio,VST3,VST3,False,False,VST3,True,C:\Program Files\Common Files\VST3\TBProAudio\ISOL8.vst3,c:\program files\common files\vst3\tbproaudio\isol8.vst3,False,True,Utility/Routing,True,False,True
494,VST: Isolator (airwindows),Isolator,airwindows,VST,VST,False,False,VST,True,C:\Program Files\Common Files\VST2\Airwindows\Isolator64.dll,c:\program files\common files\vst2\airwindows\isolator64.dll,False,True,Filter/Multimode,True,False,True
495,VST: Isolator2 (airwindows),Isolator2,airwindows,VST,VST,False,False,VST,True,C:\Program Files\Common Files\VST2\Airwindows\Isolator264.dll,c:\program files\common files\vst2\airwindows\isolator264.dll,False,True,Filter/Multimode,True,False,True
496,VST: Isolator3 (airwindows),Isolator3,airwindows,VST,VST,False,False,VST,True,C:\Program Files\Common Files\VST2\Airwindows\Isolator364.dll,c:\program files\common files\vst2\airwindows\isolator364.dll,False,True,Filter/Multimode,True,False,True
497,VST3: IVGI2 (Klanghelm),IVGI2,Klanghelm,VST3,VST3,False,False,VST3,True,C:\Program Files\Common Files\VST3\IVGI2.vst3,c:\program files\common files\vst3\ivgi2.vst3,False,True,Saturation/General,True,False,True
498,VST3: JET (Acqua),JET,Acqua,VST3,VST3,False,False,VST3,True,C:\Program Files\Common Files\VST3\JET.vst3\Contents\x86_64-win\JET.vst3,c:\program files\common files\vst3\jet.vst3,True,False,Utility/Routing,True,False,True
499,VST3: JETMIX (Acqua),JETMIX,Acqua,VST3,VST3,False,False,VST3,True,C:\Program Files\Common Files\VST3\JETMIX.vst3\Contents\x86_64-win\JETMIX.vst3,c:\program files\common files\vst3\jetmix.vst3,True,False,Utility/Routing,True,False,True
500,VST3: JETMIXZL (Acqua),JETMIXZL,Acqua,VST3,VST3,False,False,VST3,True,C:\Program Files\Common Files\VST3\JETMIXZL.vst3\Contents\x86_64-win\JETMIXZL.vst3,c:\program files\common files\vst3\jetmixzl.vst3,True,False,Utility/Routing,True,False,True
501,VST3: JETZL (Acqua),JETZL,Acqua,VST3,VST3,False,False,VST3,True,C:\Program Files\Common Files\VST3\JETZL.vst3\Contents\x86_64-win\JETZL.vst3,c:\program files\common files\vst3\jetzl.vst3,True,False,Utility/Routing,True,False,True
502,VST3i: JustASample (Binyamin Friedman),JustASample,Binyamin Friedman,VST3I,VST3I,False,False,VST3,True,C:\Program Files\Common Files\VST3\Just a Sample\Just a Sample.vst3,c:\program files\common files\vst3\just a sample\just a sample.vst3,False,True,Instrument/Sampler/General,True,False,True
503,VST: Kalman (airwindows),Kalman,airwindows,VST,VST,False,False,VST,True,C:\Program Files\Common Files\VST2\Airwindows\Kalman64.dll,c:\program files\common files\vst2\airwindows\kalman64.dll,False,True,Saturation/General,True,False,True
504,VST3: Karanyi Sounds Wavesurfer (Plugin Alliance),Karanyi Sounds Wavesurfer,Plugin Alliance,VST3,VST3,False,False,VST3,True,C:\Program Files\Common Files\VST3\Karanyi Sounds Wavesurfer.vst3,c:\program files\common files\vst3\karanyi sounds wavesurfer.vst3,False,True,Experimental/Spectral/Granular,True,False,True
505,VST: kCathedral (airwindows),kCathedral,airwindows,VST,VST,False,False,VST,True,C:\Program Files\Common Files\VST2\Airwindows\kCathedral64.dll,c:\program files\common files\vst2\airwindows\kcathedral64.dll,False,True,Saturation/General,True,False,True
506,VST: kCathedral2 (airwindows),kCathedral2,airwindows,VST,VST,False,False,VST,True,C:\Program Files\Common Files\VST2\Airwindows\kCathedral264.dll,c:\program files\common files\vst2\airwindows\kcathedral264.dll,False,True,Saturation/General,True,False,True
507,VST: kCathedral3 (airwindows),kCathedral3,airwindows,VST,VST,False,False,VST,True,C:\Program Files\Common Files\VST2\Airwindows\kCathedral364.dll,c:\program files\common files\vst2\airwindows\kcathedral364.dll,False,True,Saturation/General,True,False,True
508,VST: kChamberAR (airwindows),kChamberAR,airwindows,VST,VST,False,False,VST,True,C:\Program Files\Common Files\VST2\Airwindows\kChamberAR64.dll,c:\program files\common files\vst2\airwindows\kchamberar64.dll,False,True,Saturation/General,True,False,True
509,VST3: KClip Zero (Kazrog),KClip Zero,Kazrog,VST3,VST3,False,False,VST3,True,C:\Program Files\Common Files\VST3\KClip Zero.vst3\Contents\x86_64-win\KClip Zero.vst3,c:\program files\common files\vst3\kclip zero.vst3,True,False,Dynamics/Clipper,True,True,False
510,VST: kGuitarHall (airwindows),kGuitarHall,airwindows,VST,VST,False,False,VST,True,C:\Program Files\Common Files\VST2\Airwindows\kGuitarHall64.dll,c:\program files\common files\vst2\airwindows\kguitarhall64.dll,False,True,Reverb/Algorithmic,True,True,False
511,VST3: kHs 3-Band EQ (Kilohearts),kHs 3-Band EQ,Kilohearts,VST3,VST3,False,False,VST3,True,C:\Program Files\Common Files\VST3\Kilohearts\kHs 3-Band EQ.vst3,c:\program files\common files\vst3\kilohearts\khs 3-band eq.vst3,False,True,EQ/Parametric,True,False,True
512,VST3: kHs Bitcrush (Kilohearts),kHs Bitcrush,Kilohearts,VST3,VST3,False,False,VST3,True,C:\Program Files\Common Files\VST3\Kilohearts\kHs Bitcrush.vst3,c:\program files\common files\vst3\kilohearts\khs bitcrush.vst3,False,True,Saturation/General,True,False,True
513,VST3: kHs Channel Mixer (Kilohearts),kHs Channel Mixer,Kilohearts,VST3,VST3,False,False,VST3,True,C:\Program Files\Common Files\VST3\Kilohearts\kHs Channel Mixer.vst3,c:\program files\common files\vst3\kilohearts\khs channel mixer.vst3,False,True,Saturation/Console_Channel,True,False,True
514,VST3: kHs Chorus (Kilohearts),kHs Chorus,Kilohearts,VST3,VST3,False,False,VST3,True,C:\Program Files\Common Files\VST3\Kilohearts\kHs Chorus.vst3,c:\program files\common files\vst3\kilohearts\khs chorus.vst3,False,True,Modulation/Chorus,True,False,True
515,VST3: kHs Clipper (Kilohearts),kHs Clipper,Kilohearts,VST3,VST3,False,False,VST3,True,C:\Program Files\Common Files\VST3\Kilohearts\kHs Clipper.vst3,c:\program files\common files\vst3\kilohearts\khs clipper.vst3,False,True,Dynamics/Clipper,True,False,True
516,VST3: kHs Comb Filter (Kilohearts),kHs Comb Filter,Kilohearts,VST3,VST3,False,False,VST3,True,C:\Program Files\Common Files\VST3\Kilohearts\kHs Comb Filter.vst3,c:\program files\common files\vst3\kilohearts\khs comb filter.vst3,False,True,Filter/Comb,True,False,True
517,VST3: kHs Compactor (Kilohearts),kHs Compactor,Kilohearts,VST3,VST3,False,False,VST3,True,C:\Program Files\Common Files\VST3\Kilohearts\kHs Compactor.vst3,c:\program files\common files\vst3\kilohearts\khs compactor.vst3,False,True,Dynamics/Compressor,True,True,False
518,VST3: kHs Compressor (Kilohearts),kHs Compressor,Kilohearts,VST3,VST3,False,False,VST3,True,C:\Program Files\Common Files\VST3\Kilohearts\kHs Compressor.vst3,c:\program files\common files\vst3\kilohearts\khs compressor.vst3,False,True,Dynamics/Compressor,True,False,True
519,VST3: kHs Delay (Kilohearts),kHs Delay,Kilohearts,VST3,VST3,False,False,VST3,True,C:\Program Files\Common Files\VST3\Kilohearts\kHs Delay.vst3,c:\program files\common files\vst3\kilohearts\khs delay.vst3,False,True,Delay/Echo,True,False,True
520,VST3: kHs Distortion (Kilohearts),kHs Distortion,Kilohearts,VST3,VST3,False,False,VST3,True,C:\Program Files\Common Files\VST3\Kilohearts\kHs Distortion.vst3,c:\program files\common files\vst3\kilohearts\khs distortion.vst3,False,True,Distortion/Distortion,True,False,True
521,VST3: kHs Dual Delay (Kilohearts),kHs Dual Delay,Kilohearts,VST3,VST3,False,False,VST3,True,C:\Program Files\Common Files\VST3\Kilohearts\kHs Dual Delay.vst3,c:\program files\common files\vst3\kilohearts\khs dual delay.vst3,False,True,Delay/Echo,True,False,True
522,VST3: kHs Dynamics (Kilohearts),kHs Dynamics,Kilohearts,VST3,VST3,False,False,VST3,True,C:\Program Files\Common Files\VST3\Kilohearts\kHs Dynamics.vst3,c:\program files\common files\vst3\kilohearts\khs dynamics.vst3,False,True,Utility/Routing,True,False,True
523,VST3: kHs Ensemble (Kilohearts),kHs Ensemble,Kilohearts,VST3,VST3,False,False,VST3,True,C:\Program Files\Common Files\VST3\Kilohearts\kHs Ensemble.vst3,c:\program files\common files\vst3\kilohearts\khs ensemble.vst3,False,True,Modulation/Chorus_Ensemble,True,False,True
524,VST3: kHs Filter (Kilohearts),kHs Filter,Kilohearts,VST3,VST3,False,False,VST3,True,C:\Program Files\Common Files\VST3\Kilohearts\kHs Filter.vst3,c:\program files\common files\vst3\kilohearts\khs filter.vst3,False,True,Filter/Multimode,True,False,True
525,VST3: kHs Flanger (Kilohearts),kHs Flanger,Kilohearts,VST3,VST3,False,False,VST3,True,C:\Program Files\Common Files\VST3\Kilohearts\kHs Flanger.vst3,c:\program files\common files\vst3\kilohearts\khs flanger.vst3,False,True,Modulation/Flanger,True,False,True
526,VST3: kHs Formant Filter (Kilohearts),kHs Formant Filter,Kilohearts,VST3,VST3,False,False,VST3,True,C:\Program Files\Common Files\VST3\Kilohearts\kHs Formant Filter.vst3,c:\program files\common files\vst3\kilohearts\khs formant filter.vst3,False,True,Filter/Formant,True,False,True
527,VST3: kHs Frequency Shifter (Kilohearts),kHs Frequency Shifter,Kilohearts,VST3,VST3,False,False,VST3,True,C:\Program Files\Common Files\VST3\Kilohearts\kHs Frequency Shifter.vst3,c:\program files\common files\vst3\kilohearts\khs frequency shifter.vst3,False,True,Modulation/FrequencyShifter,True,True,False
528,VST3: kHs Gain (Kilohearts),kHs Gain,Kilohearts,VST3,VST3,False,False,VST3,True,C:\Program Files\Common Files\VST3\Kilohearts\kHs Gain.vst3,c:\program files\common files\vst3\kilohearts\khs gain.vst3,False,True,Utility/Gain,True,False,True
529,VST3: kHs Gate (Kilohearts),kHs Gate,Kilohearts,VST3,VST3,False,False,VST3,True,C:\Program Files\Common Files\VST3\Kilohearts\kHs Gate.vst3,c:\program files\common files\vst3\kilohearts\khs gate.vst3,False,True,Dynamics/GateExpander,True,False,True
530,VST3: kHs Haas (Kilohearts),kHs Haas,Kilohearts,VST3,VST3,False,False,VST3,True,C:\Program Files\Common Files\VST3\Kilohearts\kHs Haas.vst3,c:\program files\common files\vst3\kilohearts\khs haas.vst3,False,True,Utility/Routing,True,False,True
531,VST3: kHs Ladder Filter (Kilohearts),kHs Ladder Filter,Kilohearts,VST3,VST3,False,False,VST3,True,C:\Program Files\Common Files\VST3\Kilohearts\kHs Ladder Filter.vst3,c:\program files\common files\vst3\kilohearts\khs ladder filter.vst3,False,True,Filter/Lowpass,True,False,True
532,VST3: kHs Limiter (Kilohearts),kHs Limiter,Kilohearts,VST3,VST3,False,False,VST3,True,C:\Program Files\Common Files\VST3\Kilohearts\kHs Limiter.vst3,c:\program files\common files\vst3\kilohearts\khs limiter.vst3,False,True,Dynamics/Limiter,True,False,True
533,VST3: kHs Nonlinear Filter (Kilohearts),kHs Nonlinear Filter,Kilohearts,VST3,VST3,False,False,VST3,True,C:\Program Files\Common Files\VST3\Kilohearts\kHs Nonlinear Filter.vst3,c:\program files\common files\vst3\kilohearts\khs nonlinear filter.vst3,False,True,Filter/Multimode,True,False,True
534,VST3: kHs Phase Distortion (Kilohearts),kHs Phase Distortion,Kilohearts,VST3,VST3,False,False,VST3,True,C:\Program Files\Common Files\VST3\Kilohearts\kHs Phase Distortion.vst3,c:\program files\common files\vst3\kilohearts\khs phase distortion.vst3,False,True,Distortion/Distortion,True,False,True
535,VST3: kHs Phaser (Kilohearts),kHs Phaser,Kilohearts,VST3,VST3,False,False,VST3,True,C:\Program Files\Common Files\VST3\Kilohearts\kHs Phaser.vst3,c:\program files\common files\vst3\kilohearts\khs phaser.vst3,False,True,Modulation/Phaser,True,False,True
536,VST3: kHs Pitch Shifter (Kilohearts),kHs Pitch Shifter,Kilohearts,VST3,VST3,False,False,VST3,True,C:\Program Files\Common Files\VST3\Kilohearts\kHs Pitch Shifter.vst3,c:\program files\common files\vst3\kilohearts\khs pitch shifter.vst3,False,True,Pitch/PitchShift,True,True,False
537,VST3: kHs Resonator (Kilohearts),kHs Resonator,Kilohearts,VST3,VST3,False,False,VST3,True,C:\Program Files\Common Files\VST3\Kilohearts\kHs Resonator.vst3,c:\program files\common files\vst3\kilohearts\khs resonator.vst3,False,True,Utility/Routing,True,False,True
538,VST3: kHs Reverb (Kilohearts),kHs Reverb,Kilohearts,VST3,VST3,False,False,VST3,True,C:\Program Files\Common Files\VST3\Kilohearts\kHs Reverb.vst3,c:\program files\common files\vst3\kilohearts\khs reverb.vst3,False,True,Reverb/Algorithmic,True,False,True
539,VST3: kHs Reverser (Kilohearts),kHs Reverser,Kilohearts,VST3,VST3,False,False,VST3,True,C:\Program Files\Common Files\VST3\Kilohearts\kHs Reverser.vst3,c:\program files\common files\vst3\kilohearts\khs reverser.vst3,False,True,TimeFX/Glitch_Stutter,True,False,True
540,VST3: kHs Ring Mod (Kilohearts),kHs Ring Mod,Kilohearts,VST3,VST3,False,False,VST3,True,C:\Program Files\Common Files\VST3\Kilohearts\kHs Ring Mod.vst3,c:\program files\common files\vst3\kilohearts\khs ring mod.vst3,False,True,Modulation/RingMod,True,False,True
541,VST3: kHs Shaper (Kilohearts),kHs Shaper,Kilohearts,VST3,VST3,False,False,VST3,True,C:\Program Files\Common Files\VST3\Kilohearts\kHs Shaper.vst3,c:\program files\common files\vst3\kilohearts\khs shaper.vst3,False,True,Distortion/Waveshaper,True,False,True
542,VST3: kHs Stereo (Kilohearts),kHs Stereo,Kilohearts,VST3,VST3,False,False,VST3,True,C:\Program Files\Common Files\VST3\Kilohearts\kHs Stereo.vst3,c:\program files\common files\vst3\kilohearts\khs stereo.vst3,False,True,Spatial/Stereo_Tools,True,False,True
543,VST3: kHs Tape Stop (Kilohearts),kHs Tape Stop,Kilohearts,VST3,VST3,False,False,VST3,True,C:\Program Files\Common Files\VST3\Kilohearts\kHs Tape Stop.vst3,c:\program files\common files\vst3\kilohearts\khs tape stop.vst3,False,True,Saturation/Tape,True,False,True
544,VST3: kHs Trance Gate (Kilohearts),kHs Trance Gate,Kilohearts,VST3,VST3,False,False,VST3,True,C:\Program Files\Common Files\VST3\Kilohearts\kHs Trance Gate.vst3,c:\program files\common files\vst3\kilohearts\khs trance gate.vst3,False,True,Dynamics/GateExpander,True,False,True
545,VST3: kHs Transient Shaper (Kilohearts),kHs Transient Shaper,Kilohearts,VST3,VST3,False,False,VST3,True,C:\Program Files\Common Files\VST3\Kilohearts\kHs Transient Shaper.vst3,c:\program files\common files\vst3\kilohearts\khs transient shaper.vst3,False,True,Dynamics/TransientShaper,True,False,True
546,VST3: Kolin (AnalogObsession),Kolin,AnalogObsession,VST3,VST3,False,False,VST3,True,C:\Program Files\Common Files\VST3\Kolin.vst3\Contents\x86_64-win\Kolin.vst3,c:\program files\common files\vst3\kolin.vst3,True,False,ChannelStrip,True,False,True
